ID,Edad,Salario,Ciudad
2913,23.0,1185.0,Guayaquil
2914,58.0,1085.0,Quito
2915,63.0,2898.0,Quito
2916,61.0,642.0,Loja
2917,48.0,1466.0,Quito
2918,37.0,1217.0,Loja
2919,41.0,1142.0,Quito
2920,42.0,869.0,Cuenca
2921,53.0,1609.0,Guayaquil
2922,38.0,1286.0,Guayaquil
2923,47.0,1983.0,Guayaquil
2924,41.0,1449.0,Cuenca
2925,61.0,1848.0,Loja
2926,59.0,1021.0,Guayaquil
2927,47.0,2452.0,Cuenca
2928,39.0,2944.0,Cuenca
2929,45.0,854.0,Quito
2930,24.0,1446.0,Loja
2931,52.0,2835.0,Cuenca
2932,45.0,1982.0,Loja
2933,31.0,2147.0,Guayaquil
2934,27.0,1035.0,Guayaquil
2935,33.0,1814.0,Guayaquil
2936,33.0,2715.0,Quito
2937,48.0,1449.0,Quito
2938,59.0,1120.0,Loja
2939,42.0,927.0,Loja
2940,30.0,2225.0,Quito
2941,23.0,2902.0,Cuenca
2942,61.0,2743.0,Loja
2943,26.0,1044.0,Loja
2944,62.0,1323.0,Guayaquil
2945,53.0,1502.0,Loja
2946,60.0,1158.0,Loja
2947,37.0,2558.0,Cuenca
2948,35.0,2943.0,Loja
2949,60.0,1230.0,Cuenca
2950,38.0,2332.0,Guayaquil
2951,21.0,908.0,Quito
2952,50.0,2909.0,Guayaquil
2953,44.0,583.0,Cuenca
2954,24.0,2703.0,Cuenca
2955,23.0,1206.0,Loja
2956,32.0,2461.0,Loja
2957,35.0,1947.0,Quito
2958,49.0,633.0,Cuenca
2959,28.0,1287.0,Cuenca
2960,37.0,1363.0,Guayaquil
2961,41.0,1166.0,Quito
2962,32.0,776.0,Guayaquil
2963,24.0,2275.0,Loja
2964,38.0,1381.0,Loja
2965,59.0,2560.0,Guayaquil
2966,43.0,2889.0,Loja
2967,61.0,2582.0,Guayaquil
2968,31.0,1737.0,Cuenca
2969,54.0,2952.0,Cuenca
2970,38.0,658.0,Loja
2971,35.0,1633.0,Quito
2972,22.0,2351.0,Cuenca
2973,20.0,778.0,Loja
2974,40.0,610.0,Quito
2975,43.0,2978.0,Loja
2976,54.0,1041.0,Guayaquil
2977,41.0,1638.0,Loja
2978,36.0,859.0,Guayaquil
2979,42.0,2919.0,Cuenca
2980,38.0,1738.0,Cuenca
2981,29.0,2256.0,Loja
2982,58.0,1454.0,Quito
2983,50.0,2806.0,Loja
2984,21.0,2667.0,Loja
2985,59.0,1475.0,Cuenca
2986,24.0,1412.0,Cuenca
2987,39.0,1651.0,Loja
2988,50.0,1222.0,Cuenca
2989,34.0,2211.0,Guayaquil
2990,41.0,824.0,Loja
2991,51.0,2029.0,Cuenca
2992,45.0,2049.0,Loja
2993,60.0,1573.0,Cuenca
2994,58.0,2445.0,Guayaquil
2995,56.0,2107.0,Guayaquil
2996,39.0,2616.0,Loja
2997,34.0,890.0,Guayaquil
2998,51.0,2930.0,Guayaquil
2999,23.0,515.0,Cuenca
3000,63.0,1345.0,Loja
3001,23.0,1368.0,Cuenca
3002,51.0,1067.0,Cuenca
3003,18.0,2679.0,Quito
3004,27.0,2519.0,Guayaquil
3005,38.0,2820.0,Cuenca
3006,22.0,2146.0,Cuenca
3007,19.0,856.0,Cuenca
3008,39.0,2156.0,Guayaquil
3009,19.0,2780.0,Guayaquil
3010,27.0,535.0,Guayaquil
3011,51.0,2960.0,Loja
3012,33.0,1527.0,Cuenca
3013,56.0,2591.0,Guayaquil
3014,39.0,613.0,Cuenca
3015,29.0,2272.0,Loja
3016,41.0,2944.0,Quito
3017,64.0,1697.0,Loja
3018,57.0,1778.0,Guayaquil
3019,55.0,965.0,Guayaquil
3020,27.0,1987.0,Loja
3021,52.0,1346.0,Cuenca
3022,49.0,1001.0,Guayaquil
3023,24.0,940.0,Guayaquil
3024,38.0,2616.0,Loja
3025,37.0,825.0,Cuenca
3026,43.0,2265.0,Loja
3027,21.0,566.0,Loja
3028,63.0,803.0,Cuenca
3029,39.0,1471.0,Cuenca
3030,32.0,983.0,Quito
3031,57.0,1428.0,Loja
3032,38.0,1940.0,Cuenca
3033,32.0,648.0,Guayaquil
3034,39.0,2795.0,Quito
3035,45.0,1624.0,Loja
3036,31.0,595.0,Cuenca
3037,44.0,781.0,Quito
3038,58.0,2869.0,Quito
3039,57.0,1028.0,Guayaquil
3040,45.0,2810.0,Quito
3041,43.0,2142.0,Loja
3042,19.0,1079.0,Cuenca
3043,42.0,2163.0,Quito
3044,20.0,2841.0,Quito
3045,25.0,2131.0,Loja
3046,61.0,2942.0,Guayaquil
3047,50.0,1309.0,Guayaquil
3048,59.0,1192.0,Cuenca
3049,52.0,734.0,Loja
3050,23.0,1451.0,Guayaquil
3051,56.0,2354.0,Cuenca
3052,40.0,1860.0,Cuenca
3053,42.0,1531.0,Guayaquil
3054,60.0,1966.0,Loja
3055,36.0,2464.0,Quito
3056,22.0,1038.0,Guayaquil
3057,28.0,1319.0,Quito
3058,29.0,2181.0,Quito
3059,27.0,771.0,Loja
3060,25.0,1528.0,Loja
3061,41.0,2422.0,Cuenca
3062,45.0,1742.0,Loja
3063,58.0,1641.0,Cuenca
3064,53.0,1092.0,Guayaquil
3065,54.0,2105.0,Quito
3066,38.0,614.0,Loja
3067,25.0,2810.0,Guayaquil
3068,26.0,2177.0,Cuenca
3069,64.0,1945.0,Loja
3070,32.0,706.0,Quito
3071,63.0,2850.0,Guayaquil
3072,57.0,611.0,Loja
3073,35.0,1940.0,Loja
3074,59.0,2382.0,Guayaquil
3075,37.0,684.0,Cuenca
3076,23.0,2264.0,Cuenca
3077,29.0,1400.0,Loja
3078,19.0,720.0,Cuenca
3079,24.0,1967.0,Cuenca
3080,33.0,1593.0,Guayaquil
3081,20.0,2974.0,Cuenca
3082,62.0,2512.0,Cuenca
3083,20.0,2990.0,Guayaquil
3084,44.0,1100.0,Loja
3085,60.0,1660.0,Loja
3086,57.0,1003.0,Guayaquil
3087,55.0,2678.0,Quito
3088,50.0,717.0,Guayaquil
3089,45.0,2718.0,Quito
3090,18.0,1998.0,Cuenca
3091,25.0,1111.0,Loja
3092,54.0,1652.0,Quito
3093,49.0,556.0,Quito
3094,60.0,1704.0,Cuenca
3095,54.0,745.0,Loja
3096,21.0,643.0,Cuenca
3097,47.0,867.0,Loja
3098,23.0,1982.0,Loja
3099,63.0,2765.0,Cuenca
3100,36.0,1115.0,Quito
3101,49.0,2381.0,Guayaquil
3102,26.0,2088.0,Loja
3103,29.0,2989.0,Loja
3104,28.0,1198.0,Guayaquil
3105,63.0,1375.0,Guayaquil
3106,33.0,2185.0,Cuenca
3107,18.0,1444.0,Loja
3108,62.0,1422.0,Cuenca
3109,38.0,2246.0,Guayaquil
3110,47.0,524.0,Cuenca
3111,30.0,2187.0,Loja
3112,51.0,2059.0,Quito
3113,21.0,1583.0,Quito
3114,45.0,933.0,Loja
3115,55.0,1589.0,Cuenca
3116,48.0,2451.0,Guayaquil
3117,44.0,2653.0,Guayaquil
3118,22.0,595.0,Quito
3119,42.0,667.0,Cuenca
3120,20.0,2589.0,Guayaquil
3121,50.0,2402.0,Guayaquil
3122,21.0,2651.0,Loja
3123,42.0,2368.0,Cuenca
3124,37.0,2498.0,Cuenca
3125,51.0,2829.0,Guayaquil
3126,43.0,1633.0,Cuenca
3127,22.0,2510.0,Cuenca
3128,52.0,1248.0,Cuenca
3129,45.0,2391.0,Loja
3130,46.0,1330.0,Guayaquil
3131,26.0,548.0,Quito
3132,55.0,614.0,Cuenca
3133,23.0,1678.0,Guayaquil
3134,36.0,2172.0,Quito
3135,61.0,570.0,Loja
3136,28.0,1859.0,Guayaquil
3137,19.0,566.0,Loja
3138,64.0,2016.0,Guayaquil
3139,61.0,2173.0,Loja
3140,61.0,2277.0,Guayaquil
3141,26.0,1466.0,Loja
3142,38.0,2728.0,Quito
3143,41.0,2289.0,Guayaquil
3144,51.0,1112.0,Quito
3145,39.0,2386.0,Cuenca
3146,20.0,2122.0,Quito
3147,29.0,1196.0,Guayaquil
3148,45.0,2795.0,Quito
3149,47.0,1737.0,Guayaquil
3150,43.0,2906.0,Loja
3151,38.0,748.0,Cuenca
3152,45.0,1137.0,Quito
3153,43.0,1449.0,Cuenca
3154,50.0,2404.0,Quito
3155,38.0,1611.0,Guayaquil
3156,52.0,675.0,Quito
3157,51.0,1222.0,Cuenca
3158,58.0,2973.0,Quito
3159,64.0,1270.0,Cuenca
3160,35.0,2447.0,Cuenca
3161,28.0,1202.0,Guayaquil
3162,40.0,2628.0,Loja
3163,39.0,1426.0,Loja
3164,34.0,637.0,Quito
3165,22.0,2897.0,Cuenca
3166,61.0,1649.0,Guayaquil
3167,28.0,2440.0,Loja
3168,47.0,2391.0,Guayaquil
3169,32.0,2378.0,Guayaquil
3170,44.0,1753.0,Cuenca
3171,52.0,1983.0,Quito
3172,50.0,1868.0,Cuenca
3173,37.0,809.0,Loja
3174,33.0,1543.0,Loja
3175,51.0,2170.0,Guayaquil
3176,19.0,2064.0,Cuenca
3177,52.0,2083.0,Cuenca
3178,57.0,2000.0,Guayaquil
3179,45.0,2816.0,Quito
3180,64.0,1269.0,Guayaquil
3181,56.0,515.0,Guayaquil
3182,23.0,1105.0,Loja
3183,26.0,1881.0,Cuenca
3184,37.0,1312.0,Loja
3185,18.0,2490.0,Guayaquil
3186,25.0,1394.0,Cuenca
3187,40.0,2067.0,Guayaquil
3188,20.0,2816.0,Guayaquil
3189,21.0,913.0,Quito
3190,42.0,524.0,Loja
3191,64.0,2504.0,Loja
3192,55.0,815.0,Guayaquil
3193,32.0,1070.0,Quito
3194,38.0,1224.0,Guayaquil
3195,52.0,2349.0,Guayaquil
3196,63.0,1799.0,Guayaquil
3197,31.0,2453.0,Quito
3198,53.0,888.0,Cuenca
3199,29.0,943.0,Quito
3200,34.0,1470.0,Guayaquil
3201,56.0,2915.0,Cuenca
3202,26.0,2464.0,Guayaquil
3203,52.0,2889.0,Quito
3204,30.0,2328.0,Quito
3205,32.0,803.0,Cuenca
3206,35.0,1263.0,Quito
3207,50.0,2473.0,Guayaquil
3208,23.0,1315.0,Cuenca
3209,44.0,2659.0,Loja
3210,40.0,1377.0,Guayaquil
3211,44.0,1202.0,Loja
3212,51.0,1443.0,Cuenca
3213,63.0,2826.0,Cuenca
3214,55.0,2929.0,Guayaquil
3215,31.0,2560.0,Quito
3216,53.0,802.0,Guayaquil
3217,25.0,2079.0,Quito
3218,52.0,659.0,Quito
3219,36.0,2701.0,Guayaquil
3220,47.0,2728.0,Cuenca
3221,31.0,1703.0,Guayaquil
3222,37.0,2924.0,Loja
3223,42.0,1691.0,Cuenca
3224,57.0,1673.0,Quito
3225,41.0,2563.0,Cuenca
3226,31.0,1614.0,Guayaquil
3227,43.0,1643.0,Cuenca
3228,55.0,2479.0,Quito
3229,40.0,752.0,Quito
3230,39.0,1932.0,Cuenca
3231,36.0,2578.0,Loja
3232,63.0,1230.0,Quito
3233,20.0,2836.0,Loja
3234,59.0,997.0,Quito
3235,36.0,1928.0,Cuenca
3236,26.0,1047.0,Quito
3237,45.0,1460.0,Loja
3238,37.0,631.0,Loja
3239,62.0,1847.0,Cuenca
3240,24.0,1357.0,Loja
3241,31.0,1655.0,Loja
3242,26.0,2532.0,Cuenca
3243,36.0,1020.0,Quito
3244,64.0,529.0,Cuenca
3245,31.0,2551.0,Quito
3246,55.0,1008.0,Quito
3247,53.0,1760.0,Quito
3248,57.0,2058.0,Guayaquil
3249,34.0,515.0,Quito
3250,47.0,1496.0,Cuenca
3251,26.0,2107.0,Cuenca
3252,50.0,2339.0,Cuenca
3253,42.0,2516.0,Guayaquil
3254,31.0,1753.0,Loja
3255,28.0,2243.0,Guayaquil
3256,52.0,2810.0,Cuenca
3257,58.0,1588.0,Cuenca
3258,31.0,2812.0,Loja
3259,47.0,1861.0,Guayaquil
3260,58.0,877.0,Cuenca
3261,21.0,1698.0,Quito
3262,21.0,975.0,Quito
3263,45.0,1789.0,Cuenca
3264,25.0,828.0,Quito
3265,19.0,2339.0,Loja
3266,58.0,1686.0,Cuenca
3267,63.0,937.0,Guayaquil
3268,39.0,1890.0,Cuenca
3269,58.0,2273.0,Loja
3270,33.0,1722.0,Guayaquil
3271,46.0,2023.0,Loja
3272,47.0,2563.0,Quito
3273,29.0,2344.0,Quito
3274,52.0,1819.0,Quito
3275,28.0,1367.0,Loja
3276,63.0,2311.0,Loja
3277,38.0,1483.0,Cuenca
3278,38.0,1762.0,Guayaquil
3279,22.0,1824.0,Guayaquil
3280,37.0,2553.0,Loja
3281,54.0,1518.0,Loja
3282,20.0,2289.0,Quito
3283,61.0,1306.0,Loja
3284,50.0,2393.0,Quito
3285,26.0,1909.0,Loja
3286,26.0,1818.0,Guayaquil
3287,21.0,1641.0,Cuenca
3288,52.0,904.0,Loja
3289,34.0,2286.0,Quito
3290,51.0,1093.0,Cuenca
3291,41.0,511.0,Quito
3292,49.0,2712.0,Quito
3293,18.0,1817.0,Cuenca
3294,25.0,2042.0,Cuenca
3295,62.0,2625.0,Cuenca
3296,40.0,1113.0,Loja
3297,64.0,2486.0,Cuenca
3298,57.0,1368.0,Loja
3299,29.0,1311.0,Guayaquil
3300,29.0,2322.0,Guayaquil
3301,63.0,1266.0,Quito
3302,64.0,581.0,Quito
3303,32.0,2244.0,Loja
3304,58.0,2756.0,Quito
3305,36.0,1021.0,Guayaquil
3306,43.0,1827.0,Loja
3307,46.0,1493.0,Loja
3308,39.0,2025.0,Cuenca
3309,57.0,1969.0,Loja
3310,38.0,2013.0,Quito
3311,55.0,1280.0,Guayaquil
3312,37.0,1951.0,Quito
3313,46.0,1058.0,Guayaquil
3314,21.0,2638.0,Cuenca
3315,24.0,2537.0,Guayaquil
3316,45.0,2253.0,Cuenca
3317,45.0,1359.0,Quito
3318,21.0,2112.0,Cuenca
3319,39.0,1055.0,Loja
3320,29.0,655.0,Loja
3321,62.0,2549.0,Guayaquil
3322,20.0,1880.0,Quito
3323,39.0,1324.0,Quito
3324,61.0,2092.0,Guayaquil
3325,19.0,1581.0,Loja
3326,41.0,1703.0,Cuenca
3327,51.0,992.0,Guayaquil
3328,44.0,1168.0,Cuenca
3329,58.0,574.0,Cuenca
3330,18.0,870.0,Quito
3331,25.0,1086.0,Loja
3332,40.0,828.0,Cuenca
3333,55.0,1089.0,Loja
3334,23.0,2290.0,Quito
3335,39.0,1276.0,Guayaquil
3336,42.0,2522.0,Guayaquil
3337,35.0,2851.0,Quito
3338,34.0,1078.0,Quito
3339,29.0,720.0,Cuenca
3340,23.0,1687.0,Quito
3341,43.0,2003.0,Guayaquil
3342,44.0,2922.0,Loja
3343,25.0,2207.0,Loja
3344,36.0,2245.0,Loja
3345,59.0,687.0,Loja
3346,18.0,1714.0,Quito
3347,46.0,1609.0,Quito
3348,62.0,1343.0,Loja
3349,52.0,1030.0,Quito
3350,57.0,1570.0,Cuenca
3351,31.0,1462.0,Quito
3352,52.0,1669.0,Cuenca
3353,62.0,1905.0,Cuenca
3354,37.0,1016.0,Quito
3355,30.0,2388.0,Loja
3356,55.0,2973.0,Cuenca
3357,63.0,1991.0,Quito
3358,25.0,1617.0,Guayaquil
3359,60.0,632.0,Loja
3360,37.0,813.0,Guayaquil
3361,50.0,1090.0,Cuenca
3362,43.0,2043.0,Guayaquil
3363,56.0,2706.0,Quito
3364,38.0,2385.0,Loja
3365,59.0,2126.0,Cuenca
3366,60.0,1247.0,Quito
3367,58.0,1997.0,Loja
3368,26.0,1300.0,Cuenca
3369,41.0,2957.0,Cuenca
3370,54.0,1997.0,Cuenca
3371,58.0,1879.0,Cuenca
3372,34.0,1179.0,Guayaquil
3373,41.0,2661.0,Guayaquil
3374,38.0,1396.0,Guayaquil
3375,56.0,2046.0,Cuenca
3376,58.0,2293.0,Guayaquil
3377,56.0,2612.0,Loja
3378,30.0,1183.0,Cuenca
3379,28.0,1795.0,Loja
3380,63.0,2185.0,Loja
3381,36.0,1885.0,Guayaquil
3382,28.0,2693.0,Cuenca
3383,30.0,1442.0,Guayaquil
3384,63.0,1809.0,Guayaquil
3385,62.0,1533.0,Guayaquil
3386,18.0,2733.0,Cuenca
3387,57.0,2120.0,Cuenca
3388,61.0,1308.0,Guayaquil
3389,36.0,670.0,Loja
3390,29.0,2760.0,Loja
3391,25.0,2053.0,Cuenca
3392,25.0,2095.0,Quito
3393,62.0,2123.0,Guayaquil
3394,29.0,526.0,Guayaquil
3395,50.0,1513.0,Quito
3396,62.0,1591.0,Cuenca
3397,43.0,907.0,Loja
3398,56.0,1632.0,Cuenca
3399,45.0,573.0,Loja
3400,22.0,1179.0,Loja
3401,25.0,1891.0,Cuenca
3402,42.0,1348.0,Guayaquil
3403,44.0,1369.0,Guayaquil
3404,63.0,736.0,Guayaquil
3405,40.0,2925.0,Loja
3406,47.0,1405.0,Guayaquil
3407,62.0,2923.0,Loja
3408,64.0,1118.0,Guayaquil
3409,40.0,1532.0,Cuenca
3410,64.0,2743.0,Quito
3411,37.0,1813.0,Loja
3412,35.0,1346.0,Cuenca
3413,35.0,2423.0,Loja
3414,19.0,1133.0,Loja
3415,21.0,1517.0,Cuenca
3416,47.0,507.0,Guayaquil
3417,50.0,1892.0,Loja
3418,53.0,1568.0,Quito
3419,35.0,2891.0,Quito
3420,54.0,2280.0,Cuenca
3421,36.0,2142.0,Quito
3422,64.0,1716.0,Cuenca
3423,45.0,1348.0,Cuenca
3424,57.0,1880.0,Loja
3425,37.0,561.0,Cuenca
3426,50.0,1585.0,Cuenca
3427,29.0,2969.0,Guayaquil
3428,32.0,2317.0,Loja
3429,58.0,1132.0,Quito
3430,56.0,1291.0,Guayaquil
3431,19.0,1800.0,Guayaquil
3432,46.0,1954.0,Loja
3433,58.0,1638.0,Loja
3434,27.0,2211.0,Guayaquil
3435,19.0,1024.0,Loja
3436,28.0,2520.0,Loja
3437,30.0,1398.0,Cuenca
3438,27.0,2710.0,Loja
3439,31.0,1286.0,Cuenca
3440,35.0,1860.0,Guayaquil
3441,26.0,2926.0,Guayaquil
3442,56.0,672.0,Quito
3443,45.0,1499.0,Loja
3444,20.0,2310.0,Guayaquil
3445,37.0,563.0,Cuenca
3446,23.0,1845.0,Guayaquil
3447,44.0,1474.0,Loja
3448,19.0,565.0,Quito
3449,46.0,2366.0,Quito
3450,55.0,2122.0,Guayaquil
3451,20.0,957.0,Quito
3452,33.0,2102.0,Loja
3453,47.0,2457.0,Loja
3454,57.0,2240.0,Quito
3455,19.0,1949.0,Cuenca
3456,34.0,2459.0,Quito
3457,58.0,2725.0,Quito
3458,29.0,2454.0,Guayaquil
3459,52.0,779.0,Cuenca
3460,60.0,2891.0,Quito
3461,18.0,1540.0,Guayaquil
3462,62.0,2843.0,Guayaquil
3463,32.0,2749.0,Guayaquil
3464,43.0,1461.0,Loja
3465,54.0,2442.0,Guayaquil
3466,38.0,1717.0,Guayaquil
3467,48.0,874.0,Loja
3468,42.0,2411.0,Loja
3469,40.0,534.0,Guayaquil
3470,41.0,1892.0,Quito
3471,55.0,2576.0,Cuenca
3472,45.0,1274.0,Loja
3473,38.0,720.0,Cuenca
3474,60.0,2600.0,Loja
3475,35.0,2623.0,Guayaquil
3476,53.0,993.0,Loja
3477,52.0,2211.0,Guayaquil
3478,62.0,2664.0,Cuenca
3479,26.0,779.0,Quito
3480,55.0,1245.0,Guayaquil
3481,47.0,2842.0,Cuenca
3482,61.0,1974.0,Cuenca
3483,51.0,2357.0,Loja
3484,49.0,2041.0,Guayaquil
3485,20.0,1596.0,Cuenca
3486,20.0,1559.0,Quito
3487,45.0,2422.0,Loja
3488,61.0,2505.0,Loja
3489,32.0,996.0,Cuenca
3490,58.0,2753.0,Guayaquil
3491,40.0,2973.0,Loja
3492,57.0,543.0,Guayaquil
3493,28.0,2351.0,Cuenca
3494,49.0,953.0,Cuenca
3495,53.0,1094.0,Guayaquil
3496,50.0,1856.0,Quito
3497,41.0,1006.0,Loja
3498,56.0,1293.0,Cuenca
3499,51.0,520.0,Quito
3500,45.0,1899.0,Quito
3501,54.0,2961.0,Guayaquil
3502,24.0,1594.0,Guayaquil
3503,21.0,1927.0,Guayaquil
3504,54.0,2085.0,Quito
3505,18.0,2314.0,Loja
3506,18.0,1920.0,Guayaquil
3507,64.0,836.0,Loja
3508,37.0,2167.0,Guayaquil
3509,36.0,1409.0,Quito
3510,46.0,775.0,Loja
3511,27.0,1391.0,Loja
3512,35.0,512.0,Quito
3513,45.0,1526.0,Loja
3514,52.0,1473.0,Quito
3515,60.0,674.0,Quito
3516,64.0,1908.0,Cuenca
3517,48.0,2125.0,Guayaquil
3518,44.0,2443.0,Cuenca
3519,28.0,2788.0,Quito
3520,55.0,1046.0,Quito
3521,22.0,2561.0,Loja
3522,25.0,1718.0,Quito
3523,51.0,1920.0,Quito
3524,29.0,1954.0,Quito
3525,55.0,1933.0,Guayaquil
3526,18.0,502.0,Cuenca
3527,48.0,2342.0,Cuenca
3528,21.0,1246.0,Guayaquil
3529,62.0,1371.0,Guayaquil
3530,22.0,994.0,Guayaquil
3531,47.0,2964.0,Cuenca
3532,41.0,1914.0,Cuenca
3533,20.0,1127.0,Quito
3534,28.0,1575.0,Cuenca
3535,62.0,641.0,Loja
3536,21.0,1987.0,Cuenca
3537,43.0,545.0,Guayaquil
3538,44.0,2557.0,Cuenca
3539,63.0,1163.0,Quito
3540,60.0,1072.0,Cuenca
3541,44.0,2529.0,Guayaquil
3542,59.0,2053.0,Loja
3543,23.0,2121.0,Guayaquil
3544,32.0,1412.0,Loja
3545,47.0,1139.0,Quito
3546,59.0,1408.0,Quito
3547,54.0,2725.0,Cuenca
3548,54.0,1368.0,Quito
3549,59.0,1529.0,Quito
3550,54.0,1352.0,Guayaquil
3551,52.0,806.0,Guayaquil
3552,40.0,2874.0,Cuenca
3553,23.0,2316.0,Cuenca
3554,21.0,894.0,Cuenca
3555,35.0,2847.0,Cuenca
3556,26.0,1248.0,Guayaquil
3557,46.0,2832.0,Cuenca
3558,30.0,829.0,Cuenca
3559,64.0,2597.0,Quito
3560,34.0,2531.0,Cuenca
3561,62.0,1272.0,Loja
3562,49.0,2145.0,Quito
3563,39.0,2232.0,Guayaquil
3564,21.0,877.0,Loja
3565,22.0,2287.0,Cuenca
3566,54.0,2123.0,Quito
3567,58.0,1499.0,Cuenca
3568,30.0,2348.0,Quito
3569,51.0,2061.0,Cuenca
3570,62.0,1273.0,Loja
3571,39.0,1583.0,Guayaquil
3572,40.0,2303.0,Loja
3573,20.0,1598.0,Loja
3574,59.0,2550.0,Guayaquil
3575,51.0,2098.0,Quito
3576,49.0,1247.0,Quito
3577,62.0,1971.0,Guayaquil
3578,38.0,2264.0,Cuenca
3579,63.0,2822.0,Quito
3580,61.0,2053.0,Loja
3581,38.0,2115.0,Guayaquil
3582,61.0,2762.0,Loja
3583,28.0,2008.0,Quito
3584,56.0,828.0,Guayaquil
3585,21.0,2802.0,Guayaquil
3586,18.0,1910.0,Quito
3587,45.0,625.0,Quito
3588,41.0,1266.0,Guayaquil
3589,52.0,2073.0,Cuenca
3590,30.0,1727.0,Guayaquil
3591,64.0,1695.0,Cuenca
3592,51.0,2258.0,Loja
3593,28.0,716.0,Cuenca
3594,53.0,1859.0,Cuenca
3595,34.0,1821.0,Quito
3596,52.0,1331.0,Guayaquil
3597,35.0,681.0,Loja
3598,57.0,833.0,Guayaquil
3599,39.0,1010.0,Cuenca
3600,41.0,882.0,Cuenca
3601,36.0,2396.0,Cuenca
3602,54.0,831.0,Guayaquil
3603,56.0,1688.0,Cuenca
3604,38.0,1765.0,Guayaquil
3605,25.0,1399.0,Loja
3606,45.0,1141.0,Loja
3607,22.0,1750.0,Guayaquil
3608,34.0,1133.0,Loja
3609,54.0,2998.0,Quito
3610,53.0,695.0,Cuenca
3611,36.0,2393.0,Cuenca
3612,44.0,957.0,Cuenca
3613,51.0,1329.0,Quito
3614,28.0,2804.0,Cuenca
3615,62.0,2556.0,Guayaquil
3616,64.0,1724.0,Cuenca
3617,29.0,1386.0,Guayaquil
3618,38.0,892.0,Loja
3619,28.0,2175.0,Guayaquil
3620,56.0,2946.0,Guayaquil
3621,45.0,2878.0,Guayaquil
3622,22.0,2681.0,Cuenca
3623,34.0,1415.0,Quito
3624,37.0,1434.0,Quito
3625,58.0,854.0,Guayaquil
3626,63.0,2021.0,Cuenca
3627,29.0,2837.0,Quito
3628,23.0,1128.0,Loja
3629,34.0,1670.0,Loja
3630,36.0,826.0,Cuenca
3631,43.0,1938.0,Loja
3632,61.0,2757.0,Loja
3633,61.0,1921.0,Loja
3634,49.0,1626.0,Quito
3635,23.0,2280.0,Loja
3636,53.0,2031.0,Guayaquil
3637,55.0,2414.0,Guayaquil
3638,28.0,1732.0,Loja
3639,50.0,2456.0,Guayaquil
3640,41.0,2975.0,Quito
3641,40.0,892.0,Cuenca
3642,32.0,1325.0,Guayaquil
3643,44.0,2412.0,Loja
3644,28.0,2895.0,Cuenca
3645,34.0,549.0,Cuenca
3646,31.0,1896.0,Loja
3647,44.0,1550.0,Guayaquil
3648,35.0,1299.0,Quito
3649,45.0,2292.0,Guayaquil
3650,64.0,1863.0,Guayaquil
3651,64.0,2848.0,Quito
3652,21.0,2065.0,Cuenca
3653,24.0,2713.0,Quito
3654,62.0,2863.0,Quito
3655,52.0,500.0,Loja
3656,26.0,1519.0,Loja
3657,25.0,1784.0,Guayaquil
3658,62.0,562.0,Loja
3659,34.0,2369.0,Quito
3660,34.0,2769.0,Quito
3661,50.0,651.0,Loja
3662,49.0,1143.0,Loja
3663,25.0,1125.0,Loja
3664,36.0,716.0,Quito
3665,55.0,695.0,Cuenca
3666,20.0,1514.0,Cuenca
3667,22.0,2021.0,Loja
3668,30.0,2078.0,Guayaquil
3669,64.0,1580.0,Guayaquil
3670,63.0,2027.0,Cuenca
3671,48.0,1221.0,Loja
3672,33.0,2107.0,Quito
3673,49.0,2259.0,Guayaquil
3674,39.0,2062.0,Guayaquil
3675,46.0,1139.0,Quito
3676,39.0,2653.0,Quito
3677,60.0,664.0,Loja
3678,20.0,714.0,Quito
3679,27.0,1594.0,Quito
3680,59.0,589.0,Quito
3681,38.0,2295.0,Cuenca
3682,33.0,1751.0,Quito
3683,29.0,1602.0,Guayaquil
3684,19.0,1107.0,Loja
3685,58.0,848.0,Loja
3686,41.0,745.0,Loja
3687,52.0,771.0,Cuenca
3688,47.0,2530.0,Guayaquil
3689,47.0,902.0,Quito
3690,64.0,1965.0,Guayaquil
3691,52.0,1695.0,Loja
3692,36.0,1579.0,Quito
3693,25.0,2114.0,Loja
3694,43.0,1626.0,Loja
3695,57.0,783.0,Loja
3696,24.0,1016.0,Guayaquil
3697,47.0,1801.0,Guayaquil
3698,24.0,1111.0,Loja
3699,20.0,1249.0,Loja
3700,18.0,1792.0,Quito
3701,53.0,2356.0,Loja
3702,42.0,899.0,Loja
3703,54.0,2026.0,Loja
3704,18.0,2524.0,Loja
3705,32.0,2633.0,Guayaquil
3706,54.0,819.0,Loja
3707,30.0,1555.0,Cuenca
3708,57.0,835.0,Loja
3709,25.0,2598.0,Guayaquil
3710,22.0,673.0,Cuenca
3711,26.0,2141.0,Cuenca
3712,18.0,1000.0,Loja
3713,53.0,2623.0,Loja
3714,52.0,2863.0,Guayaquil
3715,19.0,2356.0,Cuenca
3716,57.0,2396.0,Cuenca
3717,40.0,2163.0,Guayaquil
3718,26.0,2218.0,Loja
3719,51.0,2278.0,Quito
3720,63.0,1196.0,Quito
3721,31.0,1231.0,Cuenca
3722,21.0,1594.0,Cuenca
3723,47.0,1151.0,Loja
3724,48.0,1594.0,Quito
3725,55.0,545.0,Cuenca
3726,28.0,1570.0,Loja
3727,52.0,1945.0,Quito
3728,25.0,2696.0,Guayaquil
